score,popular,user_id,challenge_id,response,media,likes,replies_num,replies
2,0,4551,692,"My next step in reducing my nitrogen contribution will be the installation of composting toilets in our household.  This will save water, reduce nitrogen in my septic and recover nutrients.",,0,0,
2,0,4551,690,Resource recovery will renew and revitalize our revered Cape Cod,,0,0,
7,0,4551,685,"Unfortunately I am unable to access the ""resources"".   I can tell you that our ponds are suffering
from too much nitrogen and phosphorus which will eventually lead to eutrophication.  We need to
keep monitoring our ponds and educate the surrounding homeowners about the dangers of
fertilizers to the ponds and the importance of keeping their septic systems in good repair or
changing to composting toilets which would be infinitely better for the environment. ",,0,0,
6,0,4551,684,"[[[41.61941620124297, -70.53876596069335]]]\nSince I live next to the Mass Audubon Ashumet Holly Wildlife Sanctuary, I walk there quite frequently.  I believe that this open space is permanently protected by Mass Audubon.
It provides a quiet place to enjoy nature and a perfect habitat for wildlife.",,0,0,
0,0,4551,682,"Drinking Water Standards, Bacteria Contamination, Stormwater Runoff",,0,0,
0,1,4551,679,"Jason can plant bushes that require little to no fertilizers at his Cafe.  At home, Jason should
mulch the leaves and not mow too often - this creates a natural lawn that doesn't need fertilizers
but still looks presentable. His actions will have an effect -- every person that does this helps to
mitigate the effect of nitrogen problem.",,1,0,
-1,0,4551,677,C\nI was unable to access the resources so I cannot make an informed choice.  However I can tell you that my yard has very little grass and is mostly pine needles.  All the leaves are mulched in spring and fall and we use NO fertilizer at all.,,0,0,
0,0,4551,676,Wastewater,,0,0,
1,0,4551,672,"[[[41.621341113823185, -70.56846337890624]]]\nI live in Falmouth which shares watershed borders with Mashpee, Sandwich and Pocasset.",,0,0,
0,0,4551,670,"Water for household pets, Doing the laundry, Cleaning the dishes, Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,0,0,
-5,0,4551,669,"Cape Cod waters are being polluted with too much nitrogen from septic systems and action must be taken to remove the nitrogen that is causing algae blooms, killing eelgrass and fish and polluting
our beaches. ",,0,0,
2,0,4262,726,"They are. That's what they are elected to do. If they don't like the heat, stay out of the kitchen and let someone else do it.",,0,0,
-2,0,4262,725,I would just teach them the science much as it is being done now. Hard to believe no one understood this back then though.,,0,0,
1,0,4262,724,Stop rich people from dumping fertilizer on their opulent lawns.,,0,0,
-13,0,4262,721,"Jim shouldn't have made that promise. That was his real error. Now, he has to suck it up and do the right thing and tell people he was wrong to have done that. That's what governing is about. Putting your ass on the line when you screw up instead of compounding the problem. Ultimately, this is never going to get done unless selectmen are willing to put their offices on the line to do what's right. Problem is those selectmen are in very short supply. Most selectmen are either old and don't want to pay for it at all and then the few young selectmen had to sell their souls to those old people to get elected and don't want to ruffle feathers.",,0,0,
3,0,4262,720,"Share the cost regardless of age or income\nStop catering to them and making it a self-fulfilling prophecy that the Cape will become one big senior community. Towns have to actively seek to reduce their elderly populations and stop attracting them. Raising taxes is one way to do this, unfortunately. Let the market work itself out.",,0,0,
-1,0,4262,719,"Yes, they use resources the most frivolously with the least regard for the consequences. And they have the luxury of being able to pay more. Ultimately, they will pay for it anyway either directly or indirectly as tax increases get passed down to them through their bills.",,0,0,
0,0,4262,715,"Rooms/Meals Tax Increases, Gaming Proceeds, A ""Flush"" Tax",,0,0,
-1,0,4262,713,"I'm contributing by choosing to live here. I do nothing but contribute to the economy because I use no government services. However, the region's economy can only survive long term/I will only stay if we start showing some use of forward thinking on this and other issues.",,0,0,
0,0,4262,711,"seafood, beaches, old people",,0,0,
-1,0,4262,708,"wastewater, fertilizer, impervious surfaces, animal waste",,0,0,
0,0,4262,706,Other (explain in your comment)\nall of them,,0,0,
-3,0,4262,704,"Bags of fertilizer kill oysters, fish, and eelgrass. Backhoe?",,0,0,
-5,0,4262,698,I expect we would see the evidence in the amount of years it says we will. No amount of time is too long to see improvement when you know what you have done has stopped the problem from continuing and it won't get worse.,,0,0,
1,0,4262,692,I can't do much until the Cape puts in adequate public transportation. My food consumption numbers are well below average. I could explore solar technology.,,0,0,
0,4,4262,690,You've got to be kidding me. Are we in 5th grade?,,4,0,
1,0,4262,685,"As of 2005, this pond was floating dangerously on the border between mesotrophic and eutrophic. Then, over the course of slightly over three years, the lower levels of the water column (deeper sections of the pond) quickly became hypereutrophic while the upper levels maintained. This seems to indicate two things. First, eutrophications begins at lower levels of the water column where nutrients pool and progresses upward. Second, the rate at which eutrophication progresses increases exponentially the further along it gets. This can be inferred from it having taken until 2005 to reach the threshhold of beging labeled eutrophic and then crusing through eutrophia right to hypereutrophia in just over three years.",,0,0,
-1,0,4262,684,"[[[41.7234073698557, -70.09227471923828]]]\nWhy are we doing the exact same things we did in the 1st round of Cape2O? Isn't this just a waste of time?",,0,1,"Not all players of Game 2 played in Game 1 - Indeed, the majority of players in this mission did not play mission 1 of Cape-2-O, Something in the Water. There's a little bit of refresher information loaded in the mission to give players the chance to chime in on these topics, and become up-to-speed with Game 1 players. This means some players will see material that is already familiar to them, unfortunately, but this isn't necessarily a bad thing either, especially for people who only learned about this problem recently."
0,0,4262,682,"Hazardous Materials Impacts, Stormwater Runoff",,0,0,
-1,0,4262,679,Give up turf. It doesn't belong here. And it isn't the only attractive form of landscaping. Certainly has no place at a restaurant.,,0,0,
-1,0,4262,677,C\nI have never in my life used plant food fertilizer outdoors. I have no turf.,,0,0,
-4,1,4262,676,"Fertilizer Application\nThis is a no brainer. You can't control the weather, environment or how much you poop and where it goes without spending money. But you can reduce fertilizer use without spending a penny. This is not to say the other ideas are bad. I am just answering the narrowly tailored question.",,1,0,
4,1,4262,672,"[[[41.73122235333789, -70.0884981689453]]]\nI am quite certain I just live right on the edge of the watershed line because water just pools in the street in front of my house like it doesn't know where to go. But I am in the Herring River Watershed, shared by Harwich, Brewster, and Dennis.",,1,0,
1,0,4262,670,"Other (share in your comment), Water for household pets, Drinking non-bottled water, Doing the laundry, Cleaning the dishes, Dining out at a local restaurant (which uses water for cleaning and food prep), Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,0,0,
1,0,4262,669,I understand it as well as anyone who doesn't have an advanced degree in some biological field.,,0,0,
0,0,5951,726,i am,,0,0,
0,0,5951,725,i can do it,,0,0,
0,0,5951,724,i would earn trillions of dollars. i could teleport money from a bank to my pocket,,0,0,
1,0,5951,721,attract tourists to earn more money,,0,0,
1,1,5951,720,"Share the costs, but discount based on income",,1,0,
4,0,5951,719,it would be totes fair because they chose to came here and we can do whatever we feel like,,0,0,
1,0,5951,715,"State or Federal Grants, Bake Sale/Car Wash, Bridge Tolls",,0,0,
3,0,5951,713,we can make something really cool like a giant yacht and people can go on it,,0,0,
3,0,5951,711,sauce makes pizza taste good ,,0,0,
0,0,5951,708,the sources are the estuaries ,,0,0,
-1,0,5951,706,Striped Bass\ni couldnt catch them no more,,0,0,
3,0,5951,704,"One day i caught a fish. The fish was very unhealthy, probably from the bag of fertilizer on the ground. my favorite restaurant is oysters too. they have oyster. eelgrass is good with backhoe.",,0,0,
1,0,6293,734,Installation for free,,0,0,
0,0,6293,730,I prefer to pay for sewers; the natural environment as a method of controlling nitrogen is messy and untested.,,0,0,
0,0,4474,698,I'm sorry I'm unable to see the map so I can't really answer.  I'm very curious to know how long it takes for the water to travel and to see what the time table is.,,0,0,
0,1,4474,692,82lbs. I'm not really sure how to reduce!,,1,0,
0,1,4474,690,"too much nitrogen
from wastewater disposal
damaging cape cod",,1,0,
1,0,4474,685,I can't see the graph or graphic so I can't answer this question. If I can figure out how to see them I will certainly come back and share my findings.,,0,0,
0,0,4474,682,"Wetlands Protection, Drinking Water Standards, Bacteria Contamination",,0,0,
4,0,4474,684,"[[[41.72615298169042, -70.2346949620686]]]\nWe love walking, playing, and watching sunset at Chapin Beach. I don't know if it's protected...",,0,0,
2,1,4474,679,"Grow only native, in season, low maintenance, drougt friendly plants!",,1,0,
0,0,4474,677,"C\nWhere are the photos in the ""resources?"" Don't see them. Anyway, our ""yard"" is very natural.  We use little to no fertilizer.",,0,0,
0,0,4474,676,Wastewater,,0,0,
-2,0,4474,672,"[[[41.7353062, -70.19394290000002]]]\nI don't know what to write here. Confused. Is there a name for my watershed?",,0,0,
0,0,4474,670,"Drinking non-bottled water, Other household cleaning (such as mopping and scrubbing), Doing the laundry, Cleaning the dishes, Dining out at a local restaurant (which uses water for cleaning and food prep), Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering\nI do a lot of laundry!",,0,0,
1,1,4474,669,Septic systems release wastewater into the ground. Elements and contaminents from that wastewater end up in natural water sources and disrupt ecosystems. ,,1,0,
0,0,5927,726,erwqtyerywey,,0,0,
0,0,5927,725,nhjasdhjsdfhasdfsdf,,0,0,
0,0,5927,724,hhsdvhczxcczxc,,0,0,
0,0,5927,721,iugouiguygkjghjkghhjgjgjhgjkghjgghghgh,,0,0,
1,1,5927,720,"Share the costs, but discount based on age\nvjhvgjkghkjgljkglkjg",,1,0,
0,0,5927,719,hasdhasdfashjdfhsdf,,0,0,
0,0,5927,715,Bridge Tolls\nfasdfsdfasdfsadfsdf,,0,0,
0,0,5927,713,fdgsdddddddddddddddddddddddddddddf,,0,0,
0,0,5927,711,dfhjsdfhjsdfsdfsdfsdf,,0,0,
0,0,5927,708,hshashjsdfsdfhjsdfhjdf,,0,0,
-5,0,5927,706,Eel Grass\nI would be affected if eel grass went away because it is essential for the food and habitat of fish and shellfish. If the fish and shellfish die then they are no longer a food source for people.,,0,0,
-6,1,5927,704,"Excess nutrients effects plants, such as eelgrass, and animals such as oysters and fish in the marine environment because when a bag of fertilizer mixes with water it causes algae to grow.Fertilizer could be mixed with the water by installing a septic system with a backhoe contaminated with fertilizer. When there is too much algae, the eelgrass cannot survive because the algae takes the nutrients and light from it causing it to die which causes the fish to die because there food supply, eelgrass, has gone down. However, oysters can survive in a low oxygen environment and act as filters. ",,1,0,
3,0,6260,745,"Allow more modest growth by changing development rules, Buy properties with future potential",,0,0,
-3,0,6260,742,Yes\nNitrogen is very bad for the environment.,,0,0,
3,0,6260,740,"This big rush was due to the commercial industry. It rose tremendesly since 1951. The tope three reasons people came where because of more jobs, more housing and better food supply.",,0,0,
0,0,6260,736,"Polishing happens in my home a lot whne cooking. When you make pasta, you strain all the water out, that is removing the immpurities. ",,0,0,
1,1,6260,734,Installation for free,,1,0,
4,0,6260,730,"I would be happy to see more trees, wetlands, and protected open space in my community, regardless of cost.",,0,0,
1,0,5972,706,"Striped Bass\nI use striped bass as food a lot when we don't want to buy food, because the gear is expensive but you can use it more than once.",,0,0,
0,0,5972,704,"Algae blooms can deprive other plants and animals in the water of light and oxygen, resulting in them moving away if they can, or dying. ",,0,0,
0,0,6232,757,Illustration attached.,http://communityplanit.org/assets/attachments/598/729/Men.jpg,0,0,
2,0,6232,756,Encourage young people to live and work on the cape by providing subsidies.  Minimize development.,,0,0,
0,10,6232,755,See attached.,http://communityplanit.org/assets/attachments/598/729/NitrogenCycle.jpg,8,2,Having visuals are helpful\\ It looks impressive anyway
3,0,6232,752,If my contribution went to a fund dedicated to wastewater solutions only,,0,0,
0,0,6232,750,11 watershed groups,,0,0,
0,0,6232,749,MEP - Lewis Bay,,0,0,
1,0,6232,745,"Allow more development, but only where it currently exists",,0,0,
0,0,6232,742,"Yes\nYes, we all need to pitch in.",,0,0,
0,0,6232,740,"Nature, views, and beaches",,0,0,
-1,0,6232,736,"When I water plants, water is filtered through the ground.  Strainers in the kitchen and bath sinks trap solids before going down the drain.",,0,0,
0,0,6232,734,"Would not install one, no matter what",,0,7,"It never hurts to keep an open mind\\ What do you have to lose but trying? Especially if it helps the environment.\\ Maybe you can try one on vacation and it will change your opinion\\ Give it a try, you might like it\\ Is the ick factor too much? Or the cost?\\ I'm with you pal. I don't want one either\\ what happened to having an open mind?"
1,0,6232,730,"We should enhance the existing natural systems we have, but not buy land for new ones",,0,0,
-2,0,6290,757,Saw you use the restroom earlier. So were you (se-we-r) flushing our problems down the drain again?,,0,0,
1,0,6290,756,"improve pay for existing jobs, position the Cape as a leader in some of the environmental issues that exist so that more well-paying jobs can open in this sector",,0,0,
0,6,6290,755,Septic systems reportedly contribute 75 to 85 percent of the controllable nitrogen to the groundwater.,,6,0,
0,0,6290,752,If the state and federal government helped,,0,0,
0,0,6290,750,4 sub-regional groups,,0,0,
0,0,6290,749,"Macatawa Area Watershed
http://www.the-macc.org/watershed/overview/",,0,0,
3,0,6290,745,Allow more modest growth by changing development rules,,0,0,
0,0,6290,742,Yes\nimportant,,0,0,
0,0,6290,740,"waterfront living
escape boston's busy city environment for vacationing
taxes",,0,0,
0,0,6290,736,not sure,,0,0,
0,7,6290,734,Other (tell us)\nI'm not sure. I would more understanding and knowledge around this before deciding.,,7,0,
2,0,6290,730,"I would settle for more natural systems in my community, but only if this was a cheaper solution than a sewer",,0,0,
0,0,5741,726,the people of the cape. we live here its our responsability ,,0,0,
-3,0,5741,725,the cape will die if you continue ,,0,0,
0,0,5741,724,septic ,,0,0,
5,0,5741,721,he has to be strong and show good background and what really needs to be done ,,0,0,
1,0,5741,720,"Share the costs, but discount based on age",,0,0,
1,0,5741,719,yes its f air because they make us money,,0,0,
3,0,5741,715,Other (tell us)\nits great,,0,0,
3,0,5741,713,we can put out messeges about how great cape is to get more tourist ,,0,0,
4,0,5741,711,"most important is health care, tourism, and beaches ",,0,0,
0,0,5741,708,septic systems ,,0,0,
0,0,5741,706,Scallops\nthey live in these beds,,0,0,
-9,1,5741,704,Extra nutrients come to the cape from bag of fertilizer and fish die because eelgrass over grows and oyster farms die so fish die. backhoe is there too,,1,0,
0,0,5741,698,wed see evidence in about 25 years. ,,0,0,
0,0,5741,692,"well on all im a fairly high. 92% on food, 50 on housing 56 on transport and 40 on goods",,0,0,
4,1,5741,690,"c- cod 
a- appreciate 
p- pollution 
e- environment save ",,1,0,
3,0,5741,685,i notice that the grpah is showing mostly lower readings rather then high which is a good thing i think ,,0,0,
7,0,5741,684,"[[[41.64125430759427, -70.21079113232423]]]\ni enjoy time at the beach here and its very beautiful. we should all work to keep beaches like this well nourished and not dying",,0,0,
0,0,5741,682,"Wetlands Protection, Drinking Water Standards, Oil Spill Prevention, Animal Feeding Operations, Bacteria Contamination, Hazardous Materials Impacts, Stormwater Runoff",,0,0,
4,0,5741,679,He can use just enough fertilizer to make his business look respectable while also helping save our land. ,,0,0,
0,0,5741,677,A\nabout 5 lbs,,0,0,
0,0,5741,676,Wastewater\nget your septic cleaned every year,,0,1,"Interesting thought. Expensive, however, and I wonder if it would really provide a benefit. Does anyone know?"
0,0,5741,672,"[[[41.66647359653361, -70.20405342327882]]]\nthis is a local pond near my house and all surrounding families have water shed here",,0,0,
0,0,5741,670,"Water for household pets, Drinking non-bottled water, Other household cleaning (such as mopping and scrubbing), Doing the laundry, Cleaning the dishes, Dining out at a local restaurant (which uses water for cleaning and food prep), Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,0,0,
-2,2,5741,669,All I know is that we are polluting out waters with nutrients from waste like septic systems and with fertilizer from our grass. We cause algae bloom and kill echo systems because of this,,2,0,
2,0,6279,757,"Not a joke teller
",,0,0,
1,0,6279,756,I do not know...I would hire consultants to bring possible solutions for consideration.,,0,0,
1,7,6279,755,Internet searching for solutions s,,7,0,
3,0,6279,752,"If I paid based on how much wastewater I generate, If my contribution went to a fund dedicated to wastewater solutions only\nPaying will always be necessary.",,0,0,
0,0,6279,750,1 county group\nOne group covering an area makes sense to me logistics ally.,,0,0,
0,0,6279,749,"Have not visited one.
",,0,0,
-1,0,6279,745,"Buy properties with future potential, Allow more development, but only where it currently exists\nPresent needs have to be balanced by future risks.",,0,0,
1,0,6279,742,Yes\nWould lead to a more natural result.,,0,1,all about natural and getting back to basics
1,1,6279,740,"Natural beauty, location, changing seasons",,1,0,
0,1,6279,736,"Water filter on refrigerator, trees on property, furnace filters.",,1,0,
1,7,6279,734,Installation for free\nAlso knowing what the increase yearly cost or savings overtime.,,7,7,"I hadn't looked at it from that perspective before\\ Right. Costs always go up, they never go down\\ how many times are there introductory offers and then bam!\\ It would sure help to have all of the details wouldnt it?\\ I need the facts before I'd commit to anything\\ we need more info-agreed\\ do you think it would increase a lot every year?"
1,0,6279,730,"We should rely on natural systems to remove as much nitrogen as possible in as many locations as possible, regardless of cost.\nNatural outweighs man made..",,0,0,
-1,0,6192,742,Yes\nSeptic systems release huge amounts of nitrogen into the air but because it is done artificially the natural nitrogen cycle fails to keep up with the ever increasing demand,,0,0,
3,0,6192,740,It's beachfront properties and unique charm.,,0,0,
-1,0,6192,736,"A vacuum cleaner.  It sucks all debris from the carpet.
An air conditioner.  It filters the air while cooling it.",,0,0,
1,0,6192,734,Free removal of collected urine,,0,0,
4,0,6192,730,"I would be happy to see more trees, wetlands, and protected open space in my community, regardless of cost.",,0,0,
0,2,4150,757,We need to protect places like this from becoming victims of too much nitrogen and phosphorus.,http://communityplanit.org/assets/attachments/598/729/Shea%201.jpg,2,0,
4,1,4150,756,"1.  Allow accessory apartments in areas that can support the use.
2.  allow more compact development and/or multifamily housing to reduce development costs and purchase prices/rents
3.  Look at creating business incubators to provide low cost space and resources for start-ups.",,1,0,
-3,0,4150,755,Make a poster of the things you should and should not put down the drain would be bad for the watershed.,,0,0,
3,0,4150,752,"If my contribution went to a fund dedicated to wastewater solutions only, If the state and federal government helped",,0,0,
0,0,4150,750,11 watershed groups,,0,0,
0,0,4150,749,"Red River, Harwich",,0,0,
4,0,4150,745,"Buy properties with future potential, Allow development rights in remote areas to be transferred to areas where wastewater infrastructure is present, Allow more development, but only where it currently exists\nThere are ways to develop appropriately that will allow for nitrogen from new development to be treated.  This doesn't mean a development free-for-all.  It means the right kind of development in the right places with the right waste treatment option.",,0,0,
5,1,4150,742,Yes\nIt makes a lot of sense to try and incorporate nitrogen remediation into waste treatment systems when they need to be replaced.  It would be like having an opportunity to insulate your year-round house and not taking advantage of the potential energy savings.,,1,0,
2,0,4150,740,"1.  A chance to live their vacation.
2.  Fewer people, fewer ""urban issues"" than more developed areas.
3.  At the time land and home prices were very reasonable",,0,0,
0,0,4150,736,Water filtering pitcher?,,0,0,
-3,2,4150,734,"Other (tell us)\nIt is hard to say without a clearer understanding of installation costs, collection costs, etc...  I would consider installing one, but I would want more information on what is involved, what all the costs are, and whether my friends will stop coming to my house because they will be afraid to use the bathroom...",,2,2,"I visited a friend in rural NY state many years ago where they had a composting toilet. Since their bathroom was built with it in mind it fit in with the style. It was absolutely NOT an outhouse type of experience. No odor. \\ I have used them before.  The last time was at a facility in New Hampshire.  It was a perfectly pleasant experience, complete with a poem on the wall of the stall called the Composter's Creed. "
0,2,4150,730,"We should rely on natural systems to remove as much nitrogen as possible in as many locations as possible, regardless of cost.\nI would have preferred to see an option that did not include the words ""regardless of cost.""  No one I know is in a position to promoter anything without considering the financial implications.",,2,0,
-1,0,4150,726,Solutions should be a joint effort with cost based on percentage of contribution to the problem.,,0,0,
2,0,4150,725,"Take the federal funds, build the sewer system, and put growth management controls in place.",,0,0,
3,0,4150,724,Problem to tackle first -- excess nutrients getting to water bodies.  Super power -- the ability to trap and treat/absorb/eliminate nutrients before they reach the water.,,0,0,
0,2,4150,721,"First, by not waiting until Town Meeting to start the conversation.  The key to passing anything at Town Meeting is to meet and talk to as many stakeholders as possible, and to make sure that people have an understanding of what is happening and how the Town is looking to address issues.  ",,2,0,
5,0,4150,720,"Share the costs, but discount based on income\nI think it is important to look at everyone's circumstances when determining how to apportion costs.  People should not feel like they can't afford to stay here because of the costs associated with mitigating water issues.",,0,0,
8,0,4150,719,"It would definitely be fair.  People come here to experience what makes Cape Cod a wonderful place, including its beaches, ponds and other waterways.  They should share in the responsibility for keeping the Cape a place they want to visit.",,0,0,
1,0,4150,715,"State or Federal Grants, Sharing Existing Facilities, Gaming Proceeds",,0,0,
7,0,4150,713,"1. Helping businesses to maximize the business they can do with the time and resources available.
2. Trying to help clean up the Cape's estuaries and ponds so people will want to come here and spend money.
3.  Eating out in the off season.",,0,0,
3,1,4150,711,"Healthcare, Accommodations and Food Service, and Education -- Healthcare to take care of the people who live here, Education to make sure children and adults are getting the training they need to go forth into the world, and Accommodations and Food Service so we can share where we live with others.",,1,0,
0,0,4150,708,"Wastewater, stormwater, fertilizer, atmospheric deposition (which I think we should try to fix).",,0,0,
0,0,4150,706,"Oysters\nActually, oyster and striped bass probably equally -- oysters in the fall and winter and striped bass in the summer.  Yum.",,0,0,
1,0,4150,704,"Once upon a time, an oyster a fish and some eelgrass lived peacefully in an estuary.  All of a sudden, a backhoe comes over and dumps a bag of fertilizer on them.  None of them lived happily ever after.",,0,0,
-1,0,4150,698,"It depends where you provide mitigation.  If you sewer an area that is in the 100 year area, it will be a really long time before you see result.  Then again, if you provide some form of nitrogen uptake in the ""red zone"" you will see results much faster.  And no, that doesn't mean you shouldn't also sewer the other area.",,0,0,
-1,0,4150,692,"Score: 78  First, I should eat less.  Second, I should take public transportation more often -- but I live here, so that is difficult.",,0,0,
0,0,4150,690,"flushing my toilet
so out of sight and of mind
leaching to the pond",,0,0,
-3,2,4150,685,This pond is in bad shape.  The attached photo will not be far behind.,http://communityplanit.org/assets/attachments/598/627/Elbow%20Pond.jpeg,1,1,This pond looks awful!
1,0,4150,684,"[[[41.711343, -70.04332499999998]]]\nHawksnest State Park is permanently protected.  While it is a state park, it is not well publicized, so there is not as much traffic (foot, horse, bike) going through there.  It provides habitat, as well as undeveloped pondfront for several ponds.",,0,1,I just discovered that this year too and I've been on the Cape for more than two decades.
0,0,4150,682,"Wetlands Protection, Bacteria Contamination, Stormwater Runoff",,0,0,
0,0,4150,679,"He can be mindful of his fertilizer use  -- what types he uses, when he applies them -- and can also landscape with plant materials that will grow well without fertilizer or with less. ",,0,0,
0,1,4150,677,"C\nNo pictures of my house to post.  The front ""lawn"" is mulch.  There are a few trees, a lot of perennials, some shrubs, and hydrangeas. My back yard is a combination of grass, moss, wild strawberries, and whatever else comes up.  I think the fertilizer used on my yard in the 15 years I've been in my house can be measured in teaspoons.  Maybe half teaspoons.",,1,2,So you how often do you mulch the lawn?\\ Every other year.  Sometimes longer.
0,0,4150,676,Wastewater,,0,0,
0,1,4150,672,"[[[41.69769283660192, -70.04434166113282]]]\nI live in a watershed that includes a portion of the Town of Chatham.",,1,0,
0,0,4150,670,"Water for household pets, Drinking non-bottled water, Doing the laundry, Cleaning the dishes, Food Prep (boiling water, washing fruits and vegetables, etc.), Flushing the toilet, Showering",,0,0,
3,2,4150,669,"We live over our water supply.  Our septic systems are providing nutrients to our ponds and estuaries, causing them to become impaired.  Stormwater is often draining directly into our ponds and estuaries, also impairing water quality. If we want to improve the quality of our waters, we have to fix these issues.",,2,0,
0,4,6237,757,"Knock knock.
Who's there?
Sue
Sue who?
Sue-age!
You stink.",,4,1,We were trying to come up with a knock knock joke.  Good job!
0,3,6237,756,Make sure any new development is walkable/bikeable and includes a water/sewage/runoff management plan.,,3,1,Bikeable/walkable is a good point.  It is not easy living on the Cape without a car.
-2,0,6237,755,Septic tanks by themselves are ineffective at removing nitrogen. Maybe Mia could research some nitrogen-removing septic systems for her project. ,,0,0,
3,0,6237,752,"If everyone contributed equally, If my contribution went to a fund dedicated to wastewater solutions only",,0,0,
2,1,6237,750,"11 watershed groups\nThis is smaller scale than one county group, but it's big enough that lots of people could share successes and challenges.",,1,0,
0,0,6237,749,Direct discharge,,0,0,
9,0,6237,745,"Allow more modest growth by changing development rules\nSlow, carefully-planned growth seems like a better option for the Cape.",,0,0,
-2,1,6237,742,"Yes\nIf nitrogen is not dealt with at the source, then it will end up in our water systems where it can cause all kinds of problems.",,1,0,
0,1,6237,740,"I think people come here for summer beaches, to have a retirement lifestyle, or to be near family. ",,1,0,
0,2,6237,736,"Coffee filter - water flows through grounds. 
Sponge - absorbs water and lets it out the other side
Grasses and brush next to our pond - slow down runoff as it enters the pond",,2,1,"Lots of good examples :) 
"
5,2,6237,734,"Installation for free\nI used one of these when I lived in another town, and it worked out great! The only barrier for me would be cost, so free installation would be best.",,2,2,"Janice,  we might have used the same one!\\ HA! Yes, I think we have!"
12,0,6237,730,"I would be happy to see more trees, wetlands, and protected open space in my community, regardless of cost.\nThere are many benefits to this option beyond nitrogen control. More natural spaces leads to more healthy, happy people, too!",,0,1,"Good point.  Preserving wetlands benefits wildlife, too!"
2,1,4424,756,"A UMass campus might bring young people to the Cape, especially if focused on STEM. ",,1,0,
3,1,4424,755,Still love this gem from Cape-2-O game 1!,,1,0,
-3,3,4424,757,"Two Nitrogen atoms walk into a clam shack on Cape Cod. The girl behind the counter says, ""I'm sorry, but because of the Nitrogen problem, we don't serve your kind here on the Cape."" The two atoms leave, dejected. Then, the first atom gets an idea. He takes a few of the electrons from the second atom, and goes back into the clam shack.
Girl: Sorry, again we don't serve Nitrogen here.
Nitrogen: That's ok, I'm not a Nitrogen atom.
Girl (skeptically): Are you sure?
Nitrogen: I'm POSITIVE. ",,3,0,
-2,1,4424,736,"Let's see... How about:
Water Filter (duh)
Coffee Filter - stops larger particles
Flour Sifter - Kind of a stretch, but prevents large chunks from ruining your cake
Air filter in air conditioner
Air filter in car
Grease filter in oven fan - sucks up grease from the air",,1,0,
1,0,4424,734,Installation for free,,0,0,
1,0,4424,730,"We should rely on natural systems to remove as much nitrogen as possible in as many locations as possible, regardless of cost.",,0,0,
1,2,4424,721,"Jim's got himself in a tough situation! Starting with the bare facts would be helpful, but I think using examples from real people, or imagined people, would be helpful to illustrate a real impact. Maybe talk about a student, and her parents contribution to the problem, and then talk about the type of Cape she'll live in in 20 years if no action is taken.",,2,0,
5,0,4424,720,"Share the cost regardless of age or income\nIf you're over 65 and living on the Cape, it's because you've enjoyed a long life there, or elected to retire there. Either way, you're enjoying the benefits of the Cape's water, you should pay your part. How much money are we talking here anyway? $5 a week? $100? Details matter.",,0,0,
2,0,4424,719,"Yes, since tourists place so much strain on our watersheds, we might as well use their dollars as part of the solution.",,0,0,
-2,0,4424,715,"Rooms/Meals Tax Increases, Bridge Tolls\nSince tourists put so much strain on the Cape's watersheds, we might as well use them as a source to fix the problem.",,0,0,
3,0,4424,713,"Keep your dollars local, encourage people to visit, and do your part to keep the Cape a place that people WANT to visit.",,0,0,
5,0,4424,711,"Clams, Oysters, and Bacon.
Clams and oysters because they're shellfish, and shellfishing is important to the Cape's identity and economy, and bacon because it would taste good.",,0,0,
-1,0,4424,708,"Waste water, fertilizer, run off from roads.",,0,0,
1,1,4424,706,Striped Bass\nI don't want fishing to go the way of the dodo.,,1,0,
-8,0,4424,704,"It all began with the bag of fertilizer. The excess nitrogen caused eelgrass to die, destroying the fish and oyster habitat. As I drove away in my backhoe, I thought, ""Next time, I'll think before I flush.""",,0,0,
2,0,4424,690,"Summer algae blooms 
Slick surface bobs in the wind
Below, all is still",,0,0,
2,0,4424,685,"These findings are very troubling! It looks as though just a few years ago, these ponds were very healthy - oligotrophic, but now they're virtually off the scale and hyper-eutrophic. This should be fixed ASAP!",http://communityplanit.org/assets/attachments/598/627/July2404.jpg,0,0,
3,0,4424,684,"[[[42.04087460671147, -70.19355493164062]]]\nLove p-Town shore. I don't know if it's protected, but I hope it is!",,0,0,
4,0,4424,682,"Wetlands Protection, Hazardous Materials Impacts, Stormwater Runoff\nIt's important to keep our environment clean and pristine!",,0,0,
5,0,4424,679,"His actions could have a cascading effect through the community, especially if he does open five locations. By changing how he landscapes his properties, he could set a tone for the rest of his neighbors to make responsible choices with their yards and so on. Plus, there are plenty of ways to landscape an area and make it look good without a ton of grass / fertilizers.",,0,0,
0,0,4424,677,"D\nI have a decent-sized back yard, but I don't do much to keep it up. I'd rather have more garden space, honestly.",,0,0,
0,0,4424,676,Wastewater,,0,0,
0,0,4424,672,"[[[41.69418885108358, -70.30479150390624]]]",,0,0,
