score,comparative,popular,user_id,challenge_id,response,likes_num,replies_num,replies
2,0.047619048,1,3708,175,I'm not likely to visit chains in my neighborhood. I don't visit the chains shops on Walnut near UPenn but instead tend to save my chain shopping for CC. I'm more prone to spend money in locally-owned shops in West Philly. ,1,0,
-1,-0.013513514,0,3708,179,"I do most of my shopping locally on foot, by bike, or on the trolley\nI'm a member of Mariposa which is a ten minute walk from my house and  I regularly visit the Clark Park farmer's market. Whatever I can't get from those stores I can make up with a trolley trip to Trader Joe's. Perhaps a grocery store other than the Fresh Grocer (which is confusing and overpriced) near Penn and Drexel.",0,0,
-1,-0.035714286,0,3708,173,"[[[39.85101627681094, -75.34036395821187]], [[39.85101627681094, -75.34036395821187]], [[39.85101627681094, -75.34036395821187]]]\nI see no issue in mixed residential zoning as long as an apartment building does not overwhelm the massing scale of the neighborhood.",0,0,
2,0.057142857,0,3708,174,"Grays Ferry and its surrounding neighborhoods seem blighted and unsafe, light industry as well as trails might at the least improve the look of the neighborhood if not lead to a full on gentrification. ",0,0,
0,0,0,3708,177,Mixed income sky rises that mirror the modern architecture at 40 and Walnut. ,0,0,
-1,-0.076923077,0,3708,288,Something else we haven't thought of yet!\nConverting more empty lots into neighborhood gardens.,0,0,
7,0.092105263,0,3708,283,"More physically separated bike lanes on city streets, Public bicycles available for sharing at a minimum fee, A riverfront trail from Bartram's Garden to City Center\nDenver impressed me with it's great low priced bike share with multiple pick up/drop off points and cheap hourly rental.  Bartram's Garden is only a mile away from my home and a trail between it and Center City would make me more conducive to visiting it and biking to work.",0,0,
-2,-0.25,0,3708,184,Placing stops every 2-3 blocks in congested areas,0,0,
0,0,0,3708,182,Yes\nIt's not likely I'd use the facility as I am a pedestrian first and foremost and can rely on SEPTA to get me to 30th Street Station; do not already contribute to vehicular traffic congestion,0,0,
0,0,0,2804,129,Try some of the new restaurants in USW,0,0,
2,0.0625,6,2804,127,"I didn't go to these schools, but I have children and hope that they can get a great education in the city. I worry about neighborhoods that don't have their own school.",6,0,
-2,-0.222222222,0,2804,124,The suburbs or to poorer parts of the city.,0,0,
0,0,0,2804,121,"[[[39.95448616307832, -75.18297868347167]]]",0,0,
0,0,0,2804,119,Trolleys,0,0,
0,0,0,2804,117,Only when I have to\nTrolley or subway,0,0,
0,0,0,2804,112,"[[[39.953104476652676, -75.2161951599121]]]",0,0,
1,1,0,2804,111,Yes,0,0,
0,0,0,2804,110,The universities,0,0,
0,0,0,2804,108,"[[[39.779250477725576, -75.5040712890625]]]",0,0,
0,0,0,2804,107,None\nI don't know about them.,0,0,
1,0.076923077,6,2804,106,"My street on halloween, with kids everywhere and leaves bright in gorgeous colors.",6,0,
2,0.066666667,0,3583,156,"Driving is not going to improve without major infrastructure changes.
Making sure that buses leaving 30th St Station go to the right places, and frequently, would make regional rail more attractive.",0,0,
2,0.133333333,0,3583,152,No\nFrequent trolley stops are good for the elderly and disabled. That should remain the same.,0,0,
8,0.131147541,0,3583,150,"Biking and public transport. Trolleys, buses and the El do a pretty good job covering everything. With biking, bad road conditions and trolley tracks make it a bit unsafe. The bike lane on Walnut is great. The same should be done on Chestnut.
I'd also recommend something like OneBusAway that Seattle uses. It's a system that makes buses so much more convenient.",0,0,
1,0.026315789,0,3583,145,"West Philly gets its character from the contrast of row homes and student housing. Other than reworking some of the space above the commercial spaces on the main corridors, I wouldn't want too many new forms of housing.",0,0,
2,0.1,0,3583,142,"Groceries, Hardware, Antiques\nWalnut Hill could use a better grocery store, with fresher produce and healthier foods than Shop N Bag.",0,0,
0,0,0,3583,136,"CMX-3.
Good to have large housing for student bodies, plus easy access to businesses that cater to them. This allows them to avoid changing the outlying neighborhoods too much due to their sheer numbers.",0,0,
0,0,0,3332,136,Residental.  Because it's residence,0,0,
6,0.193548387,0,3389,195,"A redesigned 40th Street trolley portal with trees, seating, and a cafe\nAs great as a river park would be, I think a redesigned trolley portal would have the greatest neighborhood impact.",0,0,
-4,-0.2,0,3389,197,"[[[39.948013379234595, -75.21940308189392]], [[39.95850769863065, -75.21345930671691]], [[39.94959256469137, -75.20376043891906]], [[39.95342522777475, -75.19850330924987]], [[39.95513587502238, -75.18298941230773]]]\nYou need a hell of a lot more than five pods.",0,0,
-5,-0.147058824,0,3389,175,"I think W. Philly's resistance to chains is ridiculous. Vacancy rates are too high, and the area is still badly underserved by retail. So yeah, I would happily patronize chain stores in West Philadelphia.",0,0,
0,0,0,3389,179,"I do most of my shopping locally on foot, by bike, or on the trolley\nGrocery shopping is usually local. But I do take the car for Target.",0,0,
4,0.076923077,0,3389,173,"[[[39.95251231678268, -75.20864205932617]]]\nI'm actually not sure that I think single family zoning is required anywhere. Yes, I like the low density of Cedar Park, and I live in a single family home. But I don't know that it's an inappropriate use to have an apartment per floor in these big W. Philly homes.",0,0,
7,0.14893617,0,3389,174,"It would depend on what you mean by light industrial. Petrochemical plants using raw material from the PES refinery? Big impact (good in terms of jobs, not so good in other respects). Navy Yard style R&D? Low impact. I do think keeping river access is vital. ",0,0,
8,0.380952381,0,3389,177,Contemporary is great. Contemporary and rowhome-scaled would be even better. Lots of examples out there. Thin Flats is a great one.,0,0,
7,0.259259259,0,3389,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nWould be wonderful to make better use of the western bank.",0,0,
4,0.117647059,0,3389,283,"More physically separated bike lanes on city streets, A secure bike parking facility at 30th Street Station, More bike parking in the neighborhoods\nPublic bicycles are a great idea, just doubt I'd use them personally.",0,0,
0,0,0,3389,184,Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes\nWe allocate far too much public space to parked cars.,0,0,
1,0.166666667,0,3389,182,Yes\nThis seems like a no brainer.,0,0,
4,1,1,3531,285,Penn Park\nBecause its awesome.,1,0,
2,0.133333333,1,3531,195,"A redesigned 40th Street trolley portal with trees, seating, and a cafe\nLet's support public trans.",1,0,
0,0,0,3531,197,"[[[39.967841026107536, -75.13877587890624]]]\nPiazza at Schmidt's",0,0,
0,0,1,3531,175,I would visit both.  I think it would have a neutral affect on the neighborhood.  ,1,0,
0,0,0,3531,179,"I do most of my shopping locally on foot, by bike, or on the trolley\nLocal shopping all the way.",0,0,
0,0,2,3531,173,"[[[39.91532757354612, -75.25524812316894]]]\nI think single family homes are meant for the suburbs.  Twins.  duplexes.  are for the city.",1,1,A variety of housing styles needs to be built in a close proximity to each other in order to create a livable neighborhood! 
2,0.066666667,0,3531,174,The new jobs the better.  I think we should try to get people in those neighborhoods those jobs.  Or atleast people who work there to live to USW,0,0,
0,0,0,3531,177,I don't think affordable housing should be there.  We need new middle class housing to bring new people into the city.  ,0,0,
4,0.111111111,0,3531,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nI think these are great ideas but I think connecting West Phila to the rest of the city is ideal.",0,0,
6,0.103448276,0,3531,283,"More physically separated bike lanes on city streets, A secure bike parking facility at 30th Street Station, Public bicycles available for sharing at a minimum fee, A riverfront trail from Bartram's Garden to City Center\nI think all of these things are wonderful ideas.  I ride a bike anyways.  It would make everything so much more convienent.",0,0,
-2,-0.05,0,3531,184,"Placing stops every 2-3 blocks in congested areas, Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes, Increasing financial incentives for employees in University City to take transit",0,0,
6,0.1875,0,3531,182,"Yes\nI think this is a wonderful idea.  Also, other cities have bike rentals - DC and Boston both have these.  A cheap alternative.  Like 60 bucks for the year.",0,0,
8,0.210526316,0,3531,171,I think he should stay in his neighborhood.  Advertise and keep up the good work.  word of mouth is important.  The longer he is there - the more loyal customers he will get.  ,0,0,
3,0.166666667,1,3531,169,"Yes\nWHat a great idea for running and outdoor space.  Romantic walks, runs.  Spice of my run.",1,0,
-3,-0.166666667,0,3531,167,"[[[39.95488092550171, -75.2422018585205]]]\nuninteresting and unsafe.  lack of housing diversity.  no appealing stores.  and noted drug issues.",0,0,
4,0.083333333,1,3531,162,no more shopping centers.  it is a city.  not the suburbs.  we should be supporting our commercial districts.  parking lots do not make sense for high density areas.  lets help store open back up on chester ave.  support local business.  ,1,0,
0,0,0,3531,161,condos.  not low-income.  ,0,0,
6,0.1,1,3531,159,Look at Northern Liberties.  It needs a large new residential project appealing to middle-upper middle class. No more public housing or low income housing.  Philly dosen't need more of this.  Commercial space.  The city should support interesting buildings that make people want to live there.  Not the same old.  Desireability is important.  ,1,0,
0,0,0,3531,156,park and rides.  and more express trains.  ,0,0,
0,0,1,3531,152,No\nTrolleys are pretty convenient.  traffic is more of an issue then stops.,1,0,
-2,-0.0625,0,3531,150,Public transportation.  We need more subways.  plain and simple.  We need more 24 hour public trans. It is a shame that the el dosen't run 24 hours.  ,0,0,
1,0.043478261,0,3531,145,"Absolutely.  Brewerytown, Northern Liberties, and the neighborhoods in between are ideal for young professional.  Let's bring North Philadelphia alive again. ",0,0,
1,0.025641026,1,3531,142,"Groceries, Clothing, Drug Store, Hardware, Antiques\nI think that is important for Philadelphia to maintain its urban feel.  I believe that Big Box stores are terrible for Philadelphia.  We should be supporting small local business to build communities.",1,0,
0,0,0,3531,136,RM-2 or RM-3.  Philadelphia is a major U.S. city that demands high density.  If we want to the city to continue to grow we need to use our space wisely.  High density allows more open space.  If a park where to be built.  ,0,0,
0,0,0,3524,285,None of these\nI prefer the long bike paths along the river.,0,0,
7,0.318181818,0,3524,195,A new park along the Schuylkill River near Bartram's garden\nRiver front parks are great! Improve public space while increasing opportunities for exercise.,0,0,
3,0.136363636,0,3524,197,"[[[39.95514409918549, -75.18227058029174]], [[39.94951854118981, -75.20370679473876]], [[39.95603230289345, -75.1916475830078]], [[39.943810265320785, -75.21698909378051]], [[39.95708497382893, -75.20175414657592]]]\nIntersections with public transit would be a good idea. Also, high traffic areas.",0,0,
3,0.130434783,0,3524,173,"[[[39.94672203903652, -75.21164613342285]], [[39.94955144053518, -75.21095948791503]], [[39.94165514395065, -75.21688180541992]]]\nNear parks and trolly lines. These are good places for people to live and should be zones accordingly.",0,0,
5,0.161290323,0,3524,175,I think it would have a positive impact. Having more places to go will keep me shopping in the district and thus boost the chances I will go to local shops.,0,0,
0,0,0,3524,179,"I do most of my shopping locally on foot, by bike, or on the trolley\nMore shopping options along trolley lines would be convenient. However, having more regular trolley service should go hand-in-hand with more stores. I bike or walk to most of the shops along the trolley lines because I can leave when I want and come back when I want. No waiting around for the trolley.",0,0,
8,0.108108108,0,3524,174,"Some manufacturing space would be good, but it may be hard to attract manufactures to build in the city. There is a rail line to that location, so that is a plus.
Research facilities would be great. There is a large amount of talent for such places here due to all the universities in the Philadelphia area.
Overall I think these plans would have a positive impact on the district and the city as a whole.
",0,0,
9,0.163636364,0,3524,177,"I am fine with the more modern looks shown in the resources section. Glass and metal makes me think more of business and industry than home sweet home, but I still like the aesthetic.
What ever style is chosen, incorporating elements (such as a green roof) to control storm water runoff is a very good idea.",0,0,
4,0.16,0,3524,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nI a fan of river front trails and parks.",0,0,
7,0.109375,0,3524,283,"More physically separated bike lanes on city streets, A secure bike parking facility at 30th Street Station, More bike parking in the neighborhoods, A riverfront trail from Bartram's Garden to City Center\nPhysically separated bike lanes would be better for cyclists and motorists alike. Riverfront trails are great for both recreation, and simply getting north and south in the city (Schuylkill river trail for example).",0,0,
0,0,0,3524,184,"Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes, Increasing financial incentives for employees in University City to take transit",0,0,
-2,-0.037735849,1,3524,182,Yes\nI would use it for almost every trip to 30th St. I have missed a few trains at 30th St because I was stuck waiting for the trolly. Being able to lock up at the station and not have to worry as much about theft (or rain for that matter) would be amazing!,1,0,
0,0,0,3524,142,"Clothing, Hardware, Electronics, Postage/Parcel, Automotive",0,0,
2,0.066666667,0,3274,129,"Lil Pop Shop, Honest Tom's Tacos, Manakeesh, the new beer place next to Local 44 (don't remember the name), Vix Emporium, the record store on 49th and Baltimore.  ",0,0,
0,0,0,3274,127,"I do not have kids and my friends who have, all have really young children, not yet of school age.  ",0,0,
-2,-0.025316456,0,3274,124,"Out of those of my friends who left, some left because they graduated from a local university, but were unable to find jobs, so they left for other cities, following jobs.  Some families leave when they have kids because between safety issues and inconsistent quality of local schools, they prefer the suburbs.  Still others left because companies from New York do very aggressive recruiting programs on UPenn's campus, so they did not even consider staying in Philadelphia.",0,0,
1,0.032258065,0,3274,121,"[[[39.94461636196958, -75.20469384765624]]]\nBecause several streets come together, it seems like a difficult intersection to navigate.  When I take the 42 at night, that is the place where it usually slows down.",0,0,
5,0.166666667,0,3274,119,"Trolleys\nIt's a little slower than the El, but the walk to and from the trolley is really nice.  And I like that I can almost always get a seat.",0,0,
0,0,0,3274,117,"Yes, almost every day\nI use the MFL, 34 Trolley, the 21 bus or the 42 bus.  It depends on how fast I need to get to work, and when I come home, how late it is.  If it's very late, I use the buses since they drop me off closest to home.",0,0,
-1,-0.010638298,1,3274,112,"[[[39.9535387, -75.21836380000002]]]\nI would add a grocery store on the 48th and Spruce Business Corridor.  A kitchen incubator just opened up there, so it would probably make sense to have it for that reason also.  Soon, the Croydon Apartments will reopen, and if the West Phila HS (old building) is retrofitted as apartments as well, the demand for a grocery store will increase greatly.  48th Street is already a recognized business corridor, so a grocery store there would make a lot of sense.  The 52nd street corridor may be another contender.",1,0,
4,0.030075188,0,3274,111,"I live on 50th and Pine, and I can't quite tell if it's yellow or green.  I would say yellow is probably accurate.  I used to shop at 43 and Walnut before I had a car, and it was really difficult to walk all the way back to the house with groceries.  One of the reasons I got a car was to make grocery shopping easier.  I will add that now Mariposa is open, it is easier.  However, they are pricey and I would imagine not everyone can shop there.  We do have a corner store and a 'veggie truck' for last minute purchases, which I appreciate.  I think a smaller scale grocery store on the 52nd or 48th street business corridors would be really great.",0,0,
0,0,0,3274,110,"The universities employ a lot of people, as do the hospitals attached to them.  Between UPenn, Drexel, University of the Sciences and Community College of Philadelphia, there are many places for those out of town to work.",0,0,
5,0.04950495,0,3274,108,"[[[39.9477469, -75.22677399999998]]]\nI spent the most time on or around Baltimore for several reasons.  I use the restaurants along the way to meet up with friends.  I commute to work in Center City on the 34 trolley.  My church (St. Francis de Sales) is located just a block from Baltimore.  I shop at Mariposa or Milk and Honey for groceries, and use the dry cleaner (White Seal) because I can stop there on my way from work.  Lastly, in the summery I like to go to Clark Park to relax - it is a very lovely park!",0,0,
0,0,0,3274,107,"None\nI'm not sure what resources are available for adults in these centers - for some reason, in my mind, a recreation center is for kids.  Since I don't have any, I don't know what I would do with it!",0,0,
9,0.109756098,2,3274,106,"The Garden Court historic district (45-50, Larchwood to Pine) is one of my favorite areas to walk.  I love looking at the sunrooms connected to the houses, the yards and the houses themselves.  It is an area with really unique architecture and I was very excited to learn that it is actually designated as a National Historic District.  Reason being, it was the first neighborhood in Philadelphia that was built to accommodate the automobile - which is very cool!",2,0,
10,0.666666667,0,3283,106,The park is great because it's safe and a wonderful place to enjoy the sunset!,0,0,
0,0,0,2762,108,"[[[39.970143325063745, -75.26048379516601]]]\nI Spend Time At Cobbs Creek Park only because I have a lot of family members who lives around the way!",0,0,
-1,-0.011235955,0,2762,107,Kingsessing\nI would attend the Kingsessing Recreation because they provide a great space to play basketball and a place for the little children and they also offer a pool during the summer!  I do not use Myers because there is to much violence at that park. Myers actually prevented me from playing basketball about a month ago for teenagers. I have never been to Lee before so i cannot speak out about it. Lastly Comegy's I've been there about once or twice but I do Not go that much.,0,0,
7,0.039325843,2,2762,106,"The Liberty Bell is unique because since the bell was made, the words of the importance have meant different things to different people. When William Penn created Pennsylvania's government he allowed citizens to take part in making laws and gave them the right to choose the religion they wanted. The colonists were proud of the freedom that Penn gave them. In 1751, the Speaker of the Pennsylvania Assembly ordered a new bell for the State House. He asked that a Bible verse to be placed on the bell - ""Proclaim LIBERTY throughout all the Land unto all the inhabitants thereof"" (Leviticus 25:10). As the official bell of the Pennsylvania State House (today called Independence Hall) it rang many times for public announcements. In 1915, the bell made its last trip and came home to Philadelphia, where it now silently reminds us of the ""power of liberty"". For more than 200 years people from around the world have felt the bell's message. No one can see liberty, but people have used the Liberty Bell to represent this important idea.",2,0,
0,0,1,3221,129,"VIX emporium on Baltimore
Crepe restaurant on 52nd
Fit Gym on Chestnut
Dock Street Brewery on Baltimore
Local 44 Quizzo on Sunday night on 44th and Spruce
Cool events in Clark Park during the summer
West Philly Tool Library
Woodlands Cemetery
Tampopo on 44th St
Honest Tom's on 44th St
Queen of Sheba on Baltimore
Karaoke at Dahlak on Tuesday nights on Baltimore
Talking Headz on Baltimore for Haircuts
",1,0,
-2,-0.083333333,0,3221,127,"I have a friend who works at Shaw.
I am against the school closings in Philadelphia. Closing schools is not an asnwer to PHiladelphia's problems.",0,0,
2,0.4,0,3221,124,"New, hip neighborhoods? Like NoLibs?",0,0,
-1,-0.111111111,0,3221,121,"[[[39.95477, -75.18326400000001]]]\nI don't drive and really have no idea.",0,0,
2,0.040816327,0,3221,119,"The El\nI take the El because I'm close to it and it takes me where I need to. I'd like for the El to run later. I also prefer waiting for the El in the station, rather than on the street in the rain or snow for a bus.",0,0,
13,0.25,0,3221,117,"Yes, almost every day\nI commute from the 46th st el station to 15th st, where I transfer to the BSL until the Fairmount Stop.
I'm pretty happy with my commute time. It would be nice to have trains that encourage more standing space, so more people can fit easily. (Like NYC subway cars.)",0,0,
2,0.058823529,0,3221,112,"[[[39.9459982198531, -75.2074404296875]]]\nIt looks like this area has extremely low food acces, according to the Healthy Food Access resource. Again, a really difficult resource because there are no streets or landmarks on the resource map.",0,0,
0,0,0,3221,111,"I'm satisfied with food access where I live (I shop at ALDI (46th and Market, the Clark Park Farmers Market, and occasionally Mariposa). However, food insecurity is a huge concern in many areas of Philly, and resources must be leveraged to fix it. 
Comment: the map is nearly useless because there are no streets on it. ",0,0,
1,0.026315789,0,3221,110,"I know that non profits employ 1/5 Philadelphians, and a huge factor in these jobs are the education and healthcare sectors. Penn, Drexel, University of the Sciences are all in the USW District, plus HUP, CHOP, the VA.",0,0,
0,0,0,3221,107,None\nNot aware of them/the programs they offer.,0,0,
3,0.333333333,0,3221,108,"[[[39.948262, -75.21007299999997]]]\nFarmer's Market, picnics in good weather, community events",0,0,
1,0.111111111,1,3221,106,Bartram's Gardens at the height of the growing season.,1,0,
2,0.133333333,0,3323,171,I think they should rezone to attract different businesses that will attract different businesses. ,0,0,
0,0,1,3323,169,No\nI would use it only if Bartram's Garden was more family oriented.,0,1,I'm curious what you'd like Bartram's to do to be more family oriented?
0,0,0,3323,167,"[[[39.945076984365265, -75.22503572082519]]]\nI think it is unsafe and run down.",0,0,
0,0,0,3323,162,New shopping centers with new transportation centers.,0,0,
0,0,1,3323,161,College Dorms.   Philadelphia Community College Classrooms. ,1,0,
6,0.260869565,0,3323,159,"A large shopping center that includes a great grocery store. Fresher Grocer, Shop N Bag, Shop Rite, & Giant aren't great grocery stores.",0,0,
0,0,0,3323,156,Parking garages along the El,0,0,
-3,-0.085714286,1,3323,152,Yes\nWhy does it need to stop at every corner?  Trolley's should stop before and after lights to let passengers off. It is a waste of time to let someone off at a green light.,1,0,
-1,-0.016393443,2,3323,150,"It is difficult to get to a shopping center via public transportation in University City. We need a large grocery store central to the district.
The 34 is too slow. I opt to take the 52nd and transfer to the El to commute to work.  While the 34 is closer it takes an extra 15 minutes to get to work. ",2,0,
1,0.017241379,1,3323,145,Absolutely.  I'm bummed that the Apple Storage Building deal fell through. The Garden Park Building on the corner of 47th and Pine houses professional students at Penn but that building is run down. I think young professionals would be attracted to a more luxurious and temporary living situation while they get their feet wet in Philadelphia. ,1,0,
5,0.131578947,1,3323,142,"Groceries, Clothing, Bodega, Electronics, Office Supply, Antiques, Big Box Store (ex. Target)\nWe do not need any more dollar stores, corner stores or hair salons on 52nd and baltimore. Our neighborhood could benefit from a grocery store like wegmans.",1,0,
-3,-0.065217391,0,3323,136,"RM-2.  There are too many students living in multifamily homes. I think if we built more lower density apartment buildings it would limit the number of non-owner occupied homes. As it is now, there isn't parking on my street and it is only getting worse.",0,0,
21,0.1640625,2,2428,129,"She should eat a breakfast taco at Tom's Tacos and then head down to Clark Park to check out the farmer's market. Walking up Baltimore, there are record stores, books stores, and VIX emporium to check out. Dock Street Brewery has the best pizza in Philly and great beer. Until recently, the best spot for live music was at Elena's Soul. I would recommend City Tap House and Capogiro for dessert. Fiume is an intimate little bar with a substantial beer selection and also has live music twice a week. Vietnam Cafe, Aksum, Vientianne, Milk & Honey, Dahlak, and the Vietnamese hoagies at Fuh-Wah are all excellent restaurants. Finally, Drexel Park has one of the best city views in Philly - a great place for a picnic. ",2,0,
-1,-0.125,0,2428,127,No connection to public schools in my neighborhood.,0,0,
3,0.103448276,0,2428,124,"Don't know. I moved into the Cedar Park neighborhood in the past ten years and I've seen substantial growth. If decline is happening, perhaps it is in other areas.",0,0,
0,0,0,2428,121,"[[[39.95129508317246, -75.19928651428222]]]",0,0,
-1,-0.111111111,0,2428,119,Trolleys\nConvenient to walk to a stop and frequent headways.,0,0,
2,0.021505376,0,2428,117,"Yes, almost every day\nIn warm months I bicycle. In cold months I take the 34 trolley. Spruce Street between 38th and 34th is extremely dangerous for bicyclists because the bike lanes are not respected. I would suggest repainting the lines and perhaps painting them green so that motorists recognize the danger. This is a highly used route for bicyclists and it is the most harrowing part of my daily commute. I would paint bike boxes at the intersection of 40th and Spruce as well to make it easier to turn left heading westbound.",0,0,
3,0.176470588,0,2428,112,"[[[39.944172187436976, -75.2162488040924]]]\nToo many corner stores with processed junk food - not enough access to fresh, healthy produce.",0,0,
2,0.083333333,0,2428,111,"Yes, easy walking distance to Clark Park farmer's market as well as Mariposa. Map should have street names to make it easier to read.",0,0,
0,0,0,2428,110,University of Pennsylvania and Drexel are major employers.,0,0,
0,0,0,2428,108,"[[[39.95390223948271, -75.19717293357849]]]\nGym",0,0,
-2,-0.058823529,0,2428,107,"Kingsessing\nI do not use Kingsessing, even though it is only a few blocks away. The programming doesn't appeal to me and I already pay for membership to other gyms that offer swimming and yoga.",0,0,
8,0.210526316,0,2428,106,"In my neighborhood I have proximity to great restaurants, retail, open space, and transportation, but at a scale and pace that makes it livable. It's a very diverse and welcoming neighborhood with great architecture and mature shade trees.",0,0,
2,0.08,0,2447,285,"Drexel Park, Penn Park, Spruce Street Plaza\nI really like the new Penn Park and Spruce Street Plaza. Everything is really well done and high quality.",0,0,
4,0.076923077,0,2447,195,A new park along the Schuylkill River near Bartram's garden\nA close second is a plaza at 48th and Baltimore. I really think that the river in this part of the city is an asset that if developed in the right way could really improve the quality of life in the surrounding neighborhoods.,0,0,
1,0.1,1,2447,197,"[[[39.98882196913333, -75.12753205871581]]]\nBike share stations at all subway and El stations.",1,0,
2,0.058823529,0,2447,175,I think the impact will be neutral or only a little negative for local stores. I do not feel like a street like Baltimore Avenue competes with the businesses located near 30th street. ,0,0,
-1,-0.024390244,0,2447,179,"I do most of my shopping locally on foot, by bike, or on the trolley\nIf its not an item that I can get with in a few blocks of my house I will usually drive unless I'm going to Center City.",0,0,
0,0,0,2447,173,"[[[39.921844590102815, -75.23653703308105]]]\n.",0,0,
12,0.8,0,2447,174,"Improved job opportunities, improved recreational opportunities, improved quality of life. I support this plan. ",0,0,
-1,-0.045454545,1,2447,177,Get rid of the all affordable housing complex and create one that has a mix of incomes. No ideas for appearance. ,1,0,
-2,-0.044444444,0,2447,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nI think that both the Schuylkill and Deleware river fronts are both in dire need of more public access. I would frequently use parks and trails along both rivers.",0,0,
5,0.042735043,2,2447,283,"More physically separated bike lanes on city streets\nSafety on the road is a big concern I hear from all my friends. People feel much safer biking when there is a dedicated bike lane that separates them from traffic. Streets like Chestnut before it hits 34th seem especially dangerous with 3 lanes of fast moving traffic and no bike lane. As on Walnut street one of these 3 lanes could be converted into a buffered bike lane for commuters coming into U city from the west. 
Signage can also make a big impact on getting drivers to look for bicycles. If all roads have watch for bicycle signs on them drivers are going to start doing just that.",2,0,
0,0,0,2447,184,Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes\nCurrently there is no bike lane for a large portion of this stretch. Adding a shared bus bike lane would not only create less congestion for buses but would also create a safer biking experience.,0,0,
9,0.163636364,0,2447,182,Yes\nWhile I would not personally use this facility because I work elsewhere in the city I think that the idea itself is great. This sort of infrastructure will only have a positive impact on promoting bike commuting in the city. It would be great if the facility had a bike repair shop and even showers.,0,0,
5,0.217391304,1,2447,129,"Best spots to eat, Bobby's Burger Palace, Honest Tom's Tacos, Dock Street. For shopping check out Vix Emporium for local made items. ",1,0,
0,0,0,2447,127,Did not attend school here. ,0,0,
0,0,0,2447,124,"The district has lost significant numbers of black residents while gaining only modest numbers of white, latino, and asian residents. ",0,0,
0,0,0,2447,121,"[[[39.94928824533002, -75.1997156677246]]]",0,0,
-1,-0.011904762,0,2447,119,"Other\nI usually bike, if I am going somewhere far like Northern Liberties or Fishtown I sometimes drive. I find SEPTA to be slow, dirty, and sometimes unsafe feeling, especially if you're walking home from the Market Frankford 46th street station after dark. Trolleys are better but I don't take them if its not during normal work hours. On weekends the 34 stops running way too soon and waiting at 13th street station to get home to West Philly on a Saturday night is miserable.",0,0,
1,0.03030303,0,2447,117,"Yes, almost every day\nI work in North Philadelphia and commute either by bicycle or car. Using public transit takes too long, requires to many transfers, and too much walking after reaching my stop.",0,0,
3,0.111111111,0,2447,112,"[[[39.95442036912019, -75.20512300109863]]]\nNear the University and Students. I feel that the people who live and work in this area are more likely to want to buy 'healthy food'.",0,0,
1,1,0,2447,111,yes,0,0,
4,0.166666667,0,2447,110,"U Penn, U Penn Medical Research, Drexel, IRS, CHOP, avenue of sciences. Educational institutions create positive employment opportunities in the communities they inhabit. ",0,0,
3,0.15,0,2447,108,"[[[39.948235454392595, -75.20992951965331]]]\nAlthough Cedar park is closer to my house I find Clark park to have a much more pleasant atmosphere.",0,0,
0,0,0,2447,107,None\nDon't know whats happening at any of them. Is there a email list?,0,0,
2,0.117647059,0,2447,106,Bartram's Garden. River access and relative isolation make it a great place to escape the city. ,0,0,
2,0.051282051,1,3530,177,"Though I somewhat dislike the modern architecture of the Hub and Radian (sp?), I think it's time to accept that that area is going for that style--though some greenery would be nice to make it feel more livable. ",1,0,
1,0.05,0,3530,288,"Building parks and trails on the river that you could reach by 49th, 54th, or 58th streets\nnot sure why, tbh.",0,0,
3,0.075,2,3530,283,"More physically separated bike lanes on city streets, More bike parking in the neighborhoods, A riverfront trail from Bartram's Garden to City Center\nI ride recreationally and for exercise up and down the river trail. Extending it south would be great!",1,1,the riverfront trail sounds great indeed! 
-2,-0.05,0,3530,184,"Placing stops every 2-3 blocks in congested areas, Removing the right lane of parking on Chestnut Street from 40th to the river to create separate bus and bike lanes, Increasing financial incentives for employees in University City to take transit",0,0,
2,0.042553191,0,3530,182,"Yes\nIt only works if getting there from center city on a bike becomes easier/less hairy an experience. I would occasionally use it, but right now, I wouldn't enjoy the experience of getting there from my home near spring garden and broad (why not do this for suburban?)",0,0,
2,0.066666667,0,2599,285,"Drexel Park\nHaven't been to any of them because they're not on my way anywhere.  They're fine for students, but give me Fairmount Park or Bartam's over these any day.",0,0,
2,0.111111111,0,2599,195,"A redesigned 40th Street trolley portal with trees, seating, and a cafe\n40th street needs a lot of help",0,0,
2,0.1,1,2599,197,"[[[39.95724945219157, -75.201947265625]]]\nI'd use it mostly for out-of-town guests.  Put it on the El like at 30th or 40th Streets",1,0,
11,0.144736842,1,2599,175,"One of the nice things about living on Lancaster is that you are very close to a lot of higher-end retail in UC, but there is plenty of small retail options for day-to-day items.  I don't think Lancaster will ever attract restaurants like Shake Shack, so it's fine to have them nearby and increase the overall attraction of West Philly, especially because it is very convenient to get to 30th street from most points west.",1,0,
